,Rush Memorial Hospital Heliport,Rushville,IN
,Bahia Beach Heliport,Ruskin,FL
,St Mary's Regional Medical Center Heliport,Russellville,AR
,Ano Heliport,Russellville,AR
,River Meadow Farm Heliport,Rutherford,CA
,Passaic River Seaplane Base,Rutherford,NJ
,Rebel Field,Rutherfordton,NC
,Velco Heliport,Rutland,VT
,Rutland Regional Medical Center Heliport,Rutland,VT
,Era Helicopters Sabine Base Heliport,Sabine Pass,TX
,Evergreen Helicopters Heliport,Sabine Pass,TX
,Air Logistics Sabine Heliport,Sabine Pass,TX
,Petroleum Helicopters Inc Heliport,Sabine Pass,TX
,Hhi-Sabine Heliport,Sabine Pass,TX
,Arco Sabine Heliport,Sabine Pass,TX
,Tenneco Shorebase Heliport,Sabine Pass,TX
,Loring Hospital Heliport,Sac City,IA
,Lake Park Helistop,Sacramento,CA
,UC Davis Medical Center Tower II Heliport,Sacramento,CA
,Uc Davis Medical Center Life Flight Base Heliport,Sacramento,CA
,Mease Countryside Hospital Heliport,Safety Harbor,FL
,Johnson Heliport,Safety Harbor,FL
,Arizona State Prison - Safford Heliport,Safford,AZ
,St Mary's Hospital Heliport,Saginaw,MI
,Cowden Heliport,Saginaw,TX
,Nielsens Medical Evac Heliport,Saint Charles,MO
,Saint Louis Children's Hospital Heliport,Saint Louis,MO
,Fulton County Hospital Heliport,Salem,AR
,TNT Heliport,Salem,CT
,Salem Township Hospital Heliport,Salem,IL
,Washington County Hospital Heliport,Salem,IN
,Livingston Hospital Heliport,Salem,KY
,Salem Memorial Hospital Heliport,Salem,MO
,Dynasty Farms Heliport,Salem,NH
,Southern Training Center Heliport,Salem,NJ
,Seabrook Heliport,Salem,NJ
,Ponderosa Heliport,Salem,OH
,Salem Community Hospital Heliport,Salem,OH
,Steel Systems Heliport,Salem,OR
,Elkins Heliport,Salem,OR
,South Hill Heliport,Salem,OR
,Pge Heliport,Salem,OR
,Reforestation Services Heliport,Salem,OR
,Salem Hospital Heliport,Salem,OR
,May Heliport,Salem,VA
,Lewis Gale Clinic Inc. Heliport,Salem,VA
,State Police Division Six Heliport,Salem,VA
,Salida Hospital Heliport,Salida,CO
,Salina Regional Health Center Heliport,Salina,KS
,Natividad Medical Center Heliport,Salinas,CA
,Peninsula Regional Medical Center Heliport,Salisbury,MD
,Salisbury V.A. Medical Center Heliport,Salisbury,NC
,Steele Memorial Heliport,Salmon,ID
,Tri-Arc Heliport,Salt Lake City,UT
,FHP Hospital Heliport,Salt Lake City,UT
,U S Forest Service Heliport,Salt Lake City,UT
,Holy Cross Hospital Heliport,Salt Lake City,UT
,Channel 4 Heliport,Salt Lake City,UT
,Medical Center Helistop,Salt Lake City,UT
,American Stores Heliport,Salt Lake City,UT
,Kutv Channel Two Heliport,Salt Lake City,UT
,State Capitol Helicopter Landing Site Heliport,Salt Lake City,UT
,Lds Hospital North Heliport,Salt Lake City,UT
,Department of Veterans Affairs Heliport,Salt Lake City,UT
,St Marks Heliport,Salt Lake City,UT
,Phc Hospital Heliport,Salt Lake City,UT
,Redwood Health Center Heliport,Salt Lake City,UT
,Mark Twain St Joseph's Hospital Heliport,San Andreas,CA
,Shannon Medical Center Heliport,San Angelo,TX
,Angelo Community Hospital Heliport,San Angelo,TX
,Baptist Medical Center Heliport,San Antonio,TX
,Red Berry Heliport,San Antonio,TX
,G W Heliport,San Antonio,TX
,Sony Microelectronics Helistop,San Antonio,TX
,Medical Center Hospital Heliport,San Antonio,TX
,Tj-Cj Private Heliport,San Antonio,TX
,"Rowco, Inc Heliport",San Antonio,TX
,H B Zachry Heliport,San Antonio,TX
,Camp Bullis Heliport,San Antonio,TX
,Wilford Hall Medical Center Heliport,San Antonio,TX
MDA,Martindale Army Heliport,San Antonio,TX
,Santa Rosa Northwest Hospital Heliport,San Antonio,TX
,Adkins Heliport,San Antonio,TX
,Heart Hospital of San Antonio Heliport,San Antonio,TX
,Santa Rosa Helistop,San Antonio,TX
,Del Rio Heliport,San Antonio,TX
,Methodist Hospital Heliport,San Antonio,TX
,Department of Public Safety Heliport,San Antonio,TX
,University Health System Heliport,San Antonio,TX
,Texaco - San Ardo Heliport,San Ardo,CA
,R.I. San Bernardino G/L Helistop,San Bernardino,CA
,Sce Eastern Division Heliport,San Bernardino,CA
,San Bernardino County Medical Center Heliport,San Bernardino,CA
,County Heliport,San Bernardino,CA
,Sce Northern Division Heliport,San Buenaventura,CA
,SCE Songs Mesa Heliport,San Clemente,CA
,Kgtv-10 Parking Lot Heliport,San Diego,CA
,San Diego Police Headquarters Heliport,San Diego,CA
,Torrey Pines Corporate Helistop,San Diego,CA
,U S Naval Medical Center San Diego Heliport,San Diego,CA
,Mercy Hospital & Medical Center Heliport,San Diego,CA
,Childrens Hospital and Health Center Heliport,San Diego,CA
,William Archibald Heliport,San Dimas,CA
,Holy Cross Medical Center Heliport,San Fernando,CA
,Police Pistol Range Heliport,San Francisco,CA
,Hall of Justice Heliport,San Francisco,CA
,Alcatraz Heliport,San Francisco,CA
,Commodore Heliport,San Francisco,CA
,Regional Medical Center San Jose H2 Heliport,San Jose,CA
,County Medical Center Heliport,San Jose,CA
,Flea Port Heliport,San Jose,CA
UGI,San Juan /Uganik/ Seaplane Base,San Juan,AK
,Pat Coyle Memorial Heliport,San Marcos,CA
,Minit-Men Inc Heliport,San Marghareta,OH
,Brookside Hospital Heliport,San Pablo,CA
SPQ,Catalina Air-Sea Terminal Heliport,San Pedro,CA
,Ports O'Call Heliport,San Pedro,CA
,San Rafel Private Heliport,San Rafel,CA
,Limerick Generating Station Heliport,Sanatoga,PA
,Hissom Memorial Center Heliport,Sand Springs,OK
,Washington County Regional Medical Center Heliport,Sandersville,GA
,Bottle Bay Seaplane Base,Sandpoint,ID
,Grindstone Lake Seaplane Base,Sandstone,MN
,Firelands Community Hospital Nr 1 Heliport,Sandusky,OH
,Providence Hospital Heliport,Sandusky,OH
,Firelands Community Hospital Nr 2 Heliport,Sandusky,OH
,Valley West Hospital Heliport,Sandwich,IL
,Alta View Hospital Heliport,Sandy,UT
,Ward Heliport,Sandy,UT
,Sky Ranch Heliport,Sandy Valley,NV
,Sanford Seaplane Base,Sanford,FL
,Southern Maine Health Care/Sanford Heliport,Sanford,ME
,Sanger Heliport,Sanger,CA
,Captiva Heliport,Sanibel,FL
,Bowman's Beach Helistop,Sanibel,FL
,Orange Co Sheriffs Forensics Lab Helistop,Santa Ana,CA
,Honda of Santa Ana Heliport,Santa Ana,CA
,First Interstate Bank Building Heliport,Santa Ana,CA
,Albalisa Dinner Playhouse Inc Heliport,Santa Ana,CA
,Sce Southeastern Division Heliport,Santa Ana,CA
,Goleta Valley Community Hospital Heliport,Santa Barbara,CA
,Platform Ocs P-0188 Hondo Heliport,Santa Barbara,CA
,Mc Candless Towers Heliport,Santa Clara,CA
,Dominican Santa Cruz Hospital Heliport,Santa Cruz,CA
,St Vincent Hospital Heliport,Santa Fe,NM
,Governor's Residence Heliport,Santa Fe,NM
,St Johns College Helispot Heliport,Santa Fe,NM
,Republic Helicopters Heliport,Santa Fe,TX
,Marian Medical Center Heliport,Santa Maria,CA
,Santa Rosa Memorial Hospital Heliport,Santa Rosa,CA
,Goose Nest Seaplane Base,Santa Rosa Beach,FL
,St John Sapulpa Hospital Heliport,Sapulpa,OK
,Troop B. Headquarters Heliport,Saranac Lake,NY
,Adirondack Medical Center Heliport,Saranac Lake,NY
,Sarasota Dept Of Fire-Rescue East Side Heliport,Sarasota,FL
,Dove Heliport,Sarasota,FL
,Sarasota Memorial Hospital Heliport,Sarasota,FL
,Mosquito Ctl Heliport,Sarasota,FL
,Saratoga Hospital Heliport,Saratoga Springs,NY
,Mt View Heliport,Saugerties,NY
,Camp 14 Heliport,Saugus,CA
,Commodore Center Seaplane Base,Sausalito,CA
,Commodore Center Heliport,Sausalito,CA
,Savanna Army Depot Helipad,Savanna,IL
,Hyatt Regency Hotel Heliport,Savannah,GA
,St Joseph's Hospital Heliport,Savannah,GA
,Memorial Hospital Heliport,Savannah,GA
,Hardin County General Hospital Heliport,Savannah,TN
,Tgp Station 856 Heliport,Savannah,TN
,Hercules Inc. Heliport,Sayerville,NJ
,Robert Packer Hospital Heliport,Sayre,PA
,CMC Steel New Jersey Heliport,Sayreville,NJ
,Raritan Center Heliport,Sayreville,NJ
,Wells Seaplane Base,Schenectady,NY
,General Electric R&D Center Heliport,Schenectady,NY
,Our Community Hospital Heliport,Scotland Neck,NC
,Rgnl West Medical Center Heliport,Scottsbluff,NE
,Highland Medical Center Heliport,Scottsboro,AL
,Bellefonte Nuclear Plant Heliport,Scottsboro,AL
,Lyon Aviation Rooftop Heliport,Scottsdale,AZ
,Honor Health Scottsdale Osborn Medical Center Heliport,Scottsdale,AZ
,Geisinger Community Medical Center Nap Heliport,Scranton,PA
,Geisinger Community Medical Center Heliport,Scranton,PA
,Seabrook Station Heliport,Seabrook,NH
,Fina Bayport Heliport,Seabrook,TX
,Boeing Seal Beach (Rooftop) Heliport,Seal Beach,CA
,Boeing Seal Beach (Ground Level) Heliport,Seal Beach,CA
,Rockwell Facility Heliport,Seal Beach,CA
,Diamond E Ranch Heliport,Sealy,TX
,Unity Health White County Medical Center Heliport,Searcy,AR
,Honey Hill Heliport,Searcy,AR
,Unity Health Specialty Care Heliport,Searcy,AR
,Seaside Heliport,Seaside,OR
,Childrens Hospital Emergency Heliport,Seattle,WA
,Broadcast House Helistop,Seattle,WA
,Boeing Plant 2 Heliport,Seattle,WA
,Puget Sound Plaza Heliport,Seattle,WA
,Harborview Medical Center Heliport,Seattle,WA
,1001 Fourth Avenue Plaza Heliport,Seattle,WA
,Seattle Private Number One Heliport,Seattle,WA
,Komo Tv Heliport,Seattle,WA
,Lake Union Heliport,Seattle,WA
,Park 90 Heliport,Seattle,WA
,Fulton Seaplane Base,Sebastian,FL
,Sun N Lake Heliport,Sebring,FL
,Highlands Regional Medical Center Heliport,Sebring,FL
,Lake Josephine Seaplane Base,Sebring,FL
,Advent Hospital-Sebring Heliportt,Sebring,FL
,Meadowlands Hospital Medical Center Heliport,Secaucus,NJ
,Bothwell Regional Health Center Heliport,Sedalia,MO
,Sedona Medical Campus Heliport,Sedona,AZ
,Lindey's Landing West Seaplane Base,Seeley Lake,MT
,Sourdough Island on Salmon Lake Heliport,Seeley Lake,MT
,Woodstone Corporation Heliport,Seguin,TX
,Guadalupe Hospital Heliport,Seguin,TX
,Zirkle Fruit Company Heliport,Selah,WA
,Vaughan Hospital Heliport,Selma,AL
,Selma Medical Center Heliport,Selma,AL
,Alliance Health Seminole Heliport,Seminole,OK
,Howard Heliport,Seneca,IL
,UPMC Northwest Heliport,Seneca,PA
,Eagles Landing Heliport,Sevierville,TN
,Sixty Six Heliport,Sevierville,TN
,Budd Darling Heliport,Seville,FL
,Sailfish Point Heliport,Sewall's Point,FL
,Providence Seward Medical Center Heliport,Seward,AK
,Seward Memorial Hospital Heliport,Seward,NE
,Igoe Heliport,Seymour,IL
,Rosini Residence Heliport,Shamokin,PA
,Shamokin Hospital Heliport,Shamokin,PA
,Sharon Hospital Heliport,Sharon,CT
,Sharon General Hospital Heliport,Sharon,PA
,Ruhlin Heliport,Sharon Center,OH
,Valley Asphalt Heliport,Sharonville,OH
,Shattuck Hospital Heliport,Shattuck,OK
,SCE Tiffany Pines Heliport,Shaver Lake,CA
,Sce Shaver Summit Heliport,Shaver Lake,CA
,Shaw Island Trust Heliport,Shaw Island,WA
,Shawano Medical Center Heliport,Shawano,WI
,Unity Health Center Heliport,Shawnee,OK
,Aurora Sheboygan Memorial Medical Center Heliport,Sheboygan,WI
,St Nicholas Hospital Heliport,Sheboygan,WI
,Moab Heliport,Shelby,NE
,HSHS Good Shepherd Hospital Heliport,Shelbyville,IL
,Army Aviation Support Facility Heliport,Shelbyville,IN
,Bedford Hospital Heliport,Shelbyville,TN
,Indianhead Medical Center Heliport,Shell Lake,WI
,Itt Heliport,Shelton,CT
,Mason General Hospital Heliport,Shelton,WA
,Shenandoah Hospital Heliport,Shenandoah,IA
,Burke Heliport,Sherborn,MA
,Nason Hill Heliport,Sherborn,MA
,Wilson N Jones Regional Medical Center Heliport,Sherman,TX
,Department of Public Safety Heliport,Sherman,TX
,Sherman Oaks Community Hospital Heliport,Sherman Oaks,CA
,Kollar's Shoreview Marine Seaplane Base,Shoreview,MN
,Shoshone BLM Heliport,Shoshone,ID
,Navapache Regional Medical Center Heliport,Show Low,AZ
,Christus Highland Heliport,Shreveport,LA
,Christus Schumpert Medical Center Heliport,Shreveport,LA
,Lsu Health Science Center Heliport,Shreveport,LA
,Willis-Knighton Medical Center Temp Groundlevel Heliport,Shreveport,LA
,Quantum (Shrewsbury) Heliport,Shrewsbury,MA
,Fortman Heliport,Shrewsbury,PA
,Osceola Community Hospital Heliport,Sibley,IA
,Odot Heliport,Sidney,OH
,Sierra Blanca Heliport,Sierra Blanca,TX
,Sierra Vista Community Hospital Heliport,Sierra Vista,AZ
,Keokuk County Health Center Heliport,Sigourney,IA
,Fabick Two Heliport,Sikeston,MO
,Missouri Delta Heliport,Sikeston,MO
,Siloam Springs Memorial Hospital Heliport,Siloam Springs,AR
,Gila Regional Heliport,Silver City,NM
,Westosha Emergency Center Heliport,Silver Lake,WI
,Dow Jones & Co. Inc. Heliport,Silver Spring,MD
,Naval Submarine Base Bangor Heliport,Silverdale,WA
,K2 Heliport Nr 1a Heliport,Silverton,CO
,Silverton Junction Heliport,Silverton,CO
,Wallace Ranger Station Heliport,Silverton,ID
,Genesis Medical Center - Illini Campus Heliport,Silvis,IL
,Boeing Santa Susana Heliport,Simi Valley,CA
,Hummingbird Nest Heliport,Simi Valley,CA
,First Interstate Bank Heliport,Simi Valley,CA
,Long Lake Seaplane Base,Sinclair,ME
,Cross Lake Seaplane Base,Sinclair,ME
,Marian Health Center Nr 2 Heliport,Sioux City,IA
,Marian Health Center Nr 3 Heliport,Sioux City,IA
,Saint Luke's Medical Center Heliport,Sioux City,IA
,Sanford Usd Medical Center Heliport,Sioux Falls,SD
,Mc Kennan Hospital Heliport,Sioux Falls,SD
,Avera Heart Hospital of South Dakota Heliport,Sioux Falls,SD
,Cdp Hospital Heliport,Sisseton,SD
,Sitka Seaplane Base,Sitka,AK
,Skilak Blm Helistop,Skilak Guard Station,AK
,Ranch Hill Heliport,Slatington,PA
,Pelican Seaplane Base,Slidell,LA
,Jack Kent Heliport,Slidell,LA
,Northshore Regional Medical Center Heliport,Slidell,LA
,Houston Oil & Minerals Smith Point Heliport,Smith Point,TX
,St John's Episcopal Hospital Heliport,Smithtown,NY
,Smyrna Hospital Heliport,Smyrna,GA
,Gwinnett Community Hospital D/B/A Eastside Medical Center Heliport,Snellville,GA
,Caleb Heliport,Snellville,GA
,Tract Heliport,Snellville,GA
,Snowshoe Heliport,Snowshoe,WV
,Socorro General Hospital Heliport,Socorro,NM
,Soldotna Hospital H Heliport,Soldotna,AK
,Sugan Pond Heliport,Solebury,PA
,Correctional Training Facility Heliport,Soledad,CA
,St. Luke's Solon Emergency Center Heliport,Solon,OH
,Mountain View Heliport,Somers,CT
,Ibm Sommers Heliport,Somers,NY
,Shore Memorial Hospital Heliport,Somers Point,NJ
,Somerset-Pulaski Co EMS Heliport,Somerset,KY
,UPMC Heliport,Somerset,PA
,Chambers Heliport,Somerville,MA
,Stonebridge Farm Helistop,Somerville,NJ
,Mid-State Heliport,Somerville,NJ
,Somerset Medical Center Heliport,Somerville,NJ
,Mack Trucks Helistop,Somerville,NJ
,Fiddlers Elbow Country Club Heliport,Somerville,NJ
,N U I Heliport,Somerville,NJ
,Hall's No 1 Heliport,Somerville,NJ
,Ronson 287 Heliport,Somerville,NJ
,Methodist Hospital Heliport,Somerville,TN
,Beaver Lodge Estate Heliport,Somerville,VA
,Skyview Heliport,Souderton,PA
,Station 40 Heliport,Sour Lake,TX
,Allstate South Barrington Plaza Heliport,South Barrington,IL
,Memorial Hospital At South Bend Heliport,South Bend,IN
,WNDU Heliport,South Bend,IN
,St Joseph Regional Medical Center Heliport,South Bend,IN
,Willapa Harbor Heliport,South Bend,WA
,South Boston Medical Heliport,South Boston,VA
,Mulderink Heliport,South Chicago Heights,IL
,Doan Heliport,South Daytona,FL
,Turner Seaplane Base,South Elgin,IL
,South Glastonbury Heliport,South Glastonbury,CT
,Nayaug Seaplane Landing Area Seaplane Base,South Glastonbury,CT
,Consumers Power Company Heliport,South Haven,MI
,Stave Island Seaplane Base,South Hero,VT
,Community Memorial Hospital Heliport,South Hill,VA
,Centerpoint Energy South Houston Heliport,South Houston,TX
,American Cyanamid Company Helistop,South Kenner,LA
,G S A Laguna Niguel G/L Helistop,South Laguna Beach,CA
,Barton Memorial Hospital Heliport,South Lake Tahoe,CA
,Heliflite Heliport,South Lyon,MI
,Seton Hall Heliport,South Orange,NJ
,Southeastern Helicopters Heliport,South Padre Island,TX
,South Padre Island Heliport,South Padre Island,TX
,California Title Building Heliport,South Pasadena,CA
,Enzon South Plainfield Heliport,South Plainfield,NJ
,Bucktail Medical Center Heliport,South Renovo,PA
,Skaggs Heliport,South Salt Lake City,UT
,Electro-Methods Inc Heliport,South Windsor,CT
,Southampton Heliport,Southampton,NY
,Southampton Village Heliport,Southampton,NY
,Bendix Heliport,Southfield,MI
,Tv2 Heliport,Southfield,MI
,Pratt & Whitney Heliport,Southington,CT
,Robins Island South Heliport,Southold,NY
,Brunswick Media Center Heliport,Southport,NC
,Micron Heliport,Southwick,MA
,South Pond Seaplane Base,Southwick,MA
,Scibelli Heliport,Southwick,MA
,Congamond Lake Heliport,Southwick,MA
,Northern Nevada Medical Center Heliport,Sparks,NV
,Hancock Memorial Hospital Heliport,Sparta,GA
,White County Community Hospital Heliport,Sparta,TN
,Spartanburg Regional Medical Center Heliport,Spartanburg,SC
,Milliken & County Heliport,Spartanburg,SC
,Star Aviation Nr 1 Heliport,Spearfish,SD
,500 Heliport,Speedway,IN
,Spencer Municipal Hospital Heliport,Spencer,IA
,Dickinson County Memorial Hospital Heliport,Spirit Lake,IA
,Sacred Heart Medical Center Helistop,Spokane,WA
,N A Degerstrom Yard Heliport,Spokane,WA
,Multicare Deaconess Hospital Heliport,Spokane,WA
,Holy Family Hospital Heliport,Spokane,WA
,Pathfinder Helicopter Heliport,Spokane,WA
,Spooner Hospital Heliport,Spooner,WI
,Strack Farms Heliport,Spring,TX
,Houston Northwest Medical Center Heliport,Spring,TX
,Vasa Park Seaplane Base,Spring Park,MN
,St Margarets Hospital Heliport,Spring Valley,IL
,Spring Branch Memorial Hospital Heliport,Spring Valley,TX
,Smh Heliport,Springdale,AR
,Effingham County Hospital Heliport,Springfield,GA
,Illinois State Fair Heliport,Springfield,IL
,Memorial Medical Center - Springfield Heliport,Springfield,IL
,Illinois Dept of Transportation Nr 6 Heliport,Springfield,IL
,St Johns Hospital Heliport,Springfield,IL
,Ill Dept of Trans Heliport,Springfield,IL
,Il Emergency Operations Center Heliport,Springfield,IL
,Lincoln Land Community College Heliport,Springfield,IL
,Broad Street Heliport,Springfield,MA
,Baystate Medical Ctr Heliport,Springfield,MA
,Massachusetts Mutual Life Insurance Co Heliport,Springfield,MA
,Springfield Medical Center-Mayo Health System Heliport,Springfield,MN
,Lester E. Cox Medical Center South Heliport,Springfield,MO
,Springfield Community Hospital Heliport,Springfield,MO
,St John's Regional Health Center Heliport,Springfield,MO
,Ktts Heliport,Springfield,MO
,Ky-3 Heliport,Springfield,MO
,Van's Heliport,Springfield,MO
,Lester E. Cox Medical Center North Heliport,Springfield,MO
,Mercy Medical Center Heliport,Springfield,OH
,Saxon's Heliport,Springfield,OR
,Mckenzie-Willamette Medical Center Heliport,Springfield,OR
,Northcrest Medical Center Heliport,Springfield,TN
,Bertrand Chaffee Hospital Heliport,Springville,NY
,Squaw Harbor Seaplane Base,Squaw Harbor,AK
,Flagler Hospital Heliport,St Augustine,FL
,Southern Natural Gas County Heliport,St Bernard,LA
,St Joseph Health Center Heliport,St Charles,MO
,St Cloud Hospital Heliport,St Cloud,FL
,St Cloud Hospital Heliport,St Cloud,MN
,Tembec Heliport,St Francisville,LA
,West Feliciana Sheriff's Office Heliport,St Francisville,LA
,The Bluffs Heliport,St Francisville,LA
,West Feliciana Parish Hospital Heliport,St Francisville,LA
,Riverbend Heliport,St Francisville,LA
,Calpine Heliport,St Gabriel,LA
,East Field,St Gabriel,LA
,St Genevieve County Memorial Hospital Heliport,St Genevieve,MO
,Dixie Medical Center Heliport,St George,UT
,Schiffmann Seaplane Base,St Germain,WI
,St. Helena Fire Department Heliport,St Helena,CA
,Watonwan Memorial Hospital Heliport,St James,MN
,Heartland Hospital West Heliport,St Joseph,MO
,Hermann Ii Heliport,St Louis,MO
,Deaconess Hospital Heliport,St Louis,MO
,SSM Health St Mary's Hospital-St Louis Heliport,St Louis,MO
,Ozarkcom Army Heliport,St Louis,MO
,Holiday Inn Westport Heliport,St Louis,MO
,Mercy Hospital St Louis Heliport,St Louis,MO
,Anheuser/Busch Inc Heliport,St Louis,MO
,Missouri Baptist Hospital Heliport,St Louis,MO
,St Louis University Hospital Heliport,St Louis,MO
,St Louis Downtown Heliport,St Louis,MO
,Barnes Jewish Hospital Heliport,St Louis,MO
,Arch Heliport,St Louis,MO
,V.A. Medical Center Heliport,St Louis,MO
,Fostaire Heliport,St Louis,MO
,St Louis Children's Hospital Heliport,St Louis,MO
,Clarion Heliport,St Louis,MO
,Cardinal Glennon Heliport,St Louis,MO
,Benewah Community Hospital Heliport,St Maries,ID
,Elk Regional Medical Center Heliport,St Mary's,PA
,St Mary's Seaplane Base,St Mary's,WV
,Grand Lake St Marys Seaplane Base,St Marys,OH
,Regions Hospital Heliport,St Paul,MN
,Children's Hospital  -St Paul Heliport,St Paul,MN
,Winner's Landing Seaplane Base,St Paul Park,MN
,Barnes St Peters Hospital Heliport,St Peters,MO
,Bayfront Medical Center Inc Heliport,St Petersburg,FL
,Bay Pines Veterans Administration Heliport,St Petersburg,FL
,State Garage Site Heliport,St. Albans,VT
,Tensas Flying Service Airport,St. Joseph,LA
,Mosaic Life Care Heliport,St. Joseph,MO
,Station 233 Heliport,Stafford,NY
,Sugar Grove Heliport,Stafford,TX
,G H Hart Nr 2 Heliport,Stafford,TX
,Durwood Greene Construction Company Heliport,Stafford,TX
,Canal Street Heliport,Stamford,CT
,Douglass Seaplane Base,Standish,ME
,Cantagree Farm H Heliport,Stanfordville,NY
,Victory Memorial Hospital Heliport,Stanley,WI
,Roesler Timber Company Heliport,Startup,WA
,C.C. Hospital Heliport,State College,PA
,Corporate Park of Staten Island Heliport,Staten Island,NY
,Staten Island University Hospital Heliport,Staten Island,NY
,East Georgia Regional Medical Center Heliport,Statesboro,GA
,Community Memorial Hospital Heliport,Staunton,IL
,Santiam Memorial Hospital Helistop,Stayton,OR
,Mann Heliport,Steamboat Springs,CO
,Mount Werner Heliport,Steamboat Springs,CO
,B S Corporation Steelton Plant Heliport,Steelton,PA
,Mc Neil Island Emergency Pad Heliport,Steilacoom,WA
,Scout Lake Seaplane Base,Sterling,AK
,Sterling Regional Medical Center Heliport,Sterling,CO
,Cgh Medical Center Heliport,Sterling,IL
,Trinity Medical Center West Heliport,Steubenville,OH
,Berg's Field,Stevenson,MD
,Air Columbia Heliport,Stevenson,WA
,Stillman Fire Heliport,Stillman Valley,IL
,Stillwater Medical Center Heliport,Stillwater,OK
,Stilwell Memorial Hospital Heliport,Stilwell,OK
,Piedmont Henry Hospital Heliport,Stockbridge,GA
,A G Spanos Companies Hq Heliport,Stockton,CA
,Jones Heliport,Stockton,CA
,San Joaquin General Hospital Heliport,Stockton,CA
,Lost Isle Seaplane Base,Stockton,CA
,Stockton Lake Seaplane Base,Stockton,MO
,Williams Heliport,Stone Mountain,GA
,Stone Mountain Park Skylift Heliport,Stone Mountain,GA
,Stone Ridge Heliport,Stone Ridge,NY
,New England Memorial Hospital Heliport,Stoneham,MA
,Health Sciences Center University Hospital Heliport,Stony Brook,NY
,Quams Marina Seaplane Base,Stoughton,WI
,Compaq Stow Heliport,Stow,MA
,White Ox Heliport,Strasburg,VA
,Sikorsky Heliport,Stratford,CT
,Strawberry Point Medical Center Heliport,Strawberry Point,IA
,OSF Center For Health - Streator Heliport,Streator,IL
,Stroud Hospital Heliport,Stroud,OK
,Martin Memorial Hospital Heliport,Stuart,FL
,"Floridian National Golf Club, LLC Heliport",Stuart,FL
,Door County Memorial Hospital Heliport,Sturgeon Bay,WI
,Sturgis Heliport,Sturgis,SD
,Mike Jacob Sturgis Heliport,Sturgis,SD
,Stuttgart Memorial Hospital Heliport,Stuttgart,AR
,Ciba-Geigy Heliport,Suffern,NY
,Louise Obici Memorial Hospital Heliport,Suffolk,VA
,Kaneb Heliport,Sugar Land,TX
,Avsi-Sugar Land Heliport,Sugar Land,TX
,Sulphur Mines Heliport,Sulphur,LA
,West Calcasieu Cameron Hospital Heliport,Sulphur,LA
,Il Dept of Corrections/Lawrence County Heliport,Sumner,IL
,Personal 500 Sales Co. Heliport,Sumner,WA
,C. Andrew Laird Heliport,Sun City,AZ
,Banner Boswell Memorial Hospital Heliport,Sun City,AZ
,Del E Webb Memorial Hospital Heliport,Sun City West,AZ
,Sun Valley Gun Club Heliport,Sun Valley,ID
,UPMC Susquehanna Sunbury Heliport,Sunbury,PA
,Sunbury Seaplane Base,Sunbury,PA
,Camp 15 Heliport,Sunland,CA
,Lupton Farms Heliport,Sunnyvale,TX
,Broward County Civic Arena Heliport,Sunrise,FL
HAE,Lava Falls Heliport,Supai Village,AZ
,Mineral County Hospital Heliport,Superior,MT
,Brunswick Community Hospital Heliport,Supply,NC
,Moulder Heliport,Surprise,AZ
,Banner Lassen Medical Center Heliport,Susanville,CA
,Air Tractor Heliport,Sussex,NJ
,Tgp-325 Heliport,Sussex,NJ
,Emanuel County Hospital Heliport,Swainsboro,GA
,Smithkline Beecham Heliport,Swedeland,PA
,University of Tennessee Lifestar Sweetwater Heliport,Sweetwater,TN
,Sycamore Fire Department Heliport,Sycamore,IL
,Merle Norman Cosmetics (Sylmar) Heliport,Sylmar,CA
,Screven Ems Heliport,Sylvania,GA
,Flower Hospital Heliport,Sylvania,OH
,Lake Wawasee Seaplane Base,Syracuse,IN
,Syracuse Hospital Heliport,Syracuse,NE
,Station 241 Heliport,Syracuse,NY
,Suny Health Science Center Heliport,Syracuse,NY
,Crossings Heliport,Tacoma,WA
,Mary Bridge Heliport,Tacoma,WA
,American Lake Seaplane Base,Tacoma,WA
,St Joseph Hospital Heliport,Tacoma,WA
,Washington Adventist Hospital Heliport,Takoma Park,MD
,Taku Harbor Seaplane Base,Taku Harbor,AK
TKL,Taku Lodge Seaplane Base,Taku Lodge,AK
,Choctaw Indian Hospital Heliport,Talihina,OK
,Tallahassee Memorial Hospital Heliport,Tallahassee,FL
,Community Hospital Heliport,Tallassee,AL
,Tamms Correctional Center Heliport,Tamms,IL
,Village of Tamms Heliport,Tamms,IL
,Teco Plaza Heliport,Tampa,FL
,Tampa General Hospital Heliport,Tampa,FL
,EMS Heliport,Tampa,FL
,James A Haley Veterans Hospital Heliport,Tampa,FL
,Academy Heliport,Tampa,FL
,Care Flight Heliport,Tampa,FL
,Wfla-Tv 8 Heliport,Tampa,FL
,Mezrah Seaplane Base,Tampa,FL
,L M Hughey Heliport,Tampa,FL
,Evapco Heliport,Taneytown,MD
,Taos County Hospital Heliport,Taos,NM
,Tappahannock Hospital Heliport,Tappahannock,VA
,Tarboro-Edgecombe County Heliport,Tarboro,NC
,Mildon Heliport,Tarlton,OH
,Helen Ellis Hospital Heliport,Tarpon Springs,FL
,Badger Mountain Heliport,Tarryall,CO
,Morton Hospital Heliport,Taunton,MA
,Princess House Heliport,Taunton,MA
,Mariners Hospital Heliport,Tavernier,FL
,Empire Heliport,Taylor,PA
